Cpu usado (%),Memória usada (MiB)
24.225,38.9375
24.725,54.03515625
24.975,54.03515625
25.225,54.17578125
24.975,54.17578125
24.975,54.43359375
24.975,54.43359375
25.25,54.69140625
24.725,54.69140625
24.975,54.94921875
25.225,54.94921875
24.975,55.20703125
24.975,55.20703125
24.975,55.20703125
24.975,55.46484375
24.975,55.46484375
24.975,55.72265625
24.975,55.98046875
24.975,55.98046875
25.225,56.23828125
24.975,56.23828125
24.975,56.23828125
25.0,56.49609375
24.975,56.49609375
24.975,56.75390625
24.975,56.75390625
24.975,57.01171875
25.225,57.01171875
24.975,57.01171875
24.975,57.26953125
24.975,57.26953125
24.975,57.52734375
24.975,57.52734375
24.975,57.78515625
25.225,57.78515625
24.975,57.78515625
24.975,58.04296875
24.975,58.04296875
24.975,58.30078125
24.975,58.30078125
25.225,58.55859375
24.975,58.55859375
24.975,58.55859375
24.975,58.81640625
24.975,58.81640625
24.975,59.07421875
24.975,59.07421875
24.975,59.33203125
24.975,59.33203125
24.975,59.58984375
25.0,59.58984375
24.975,59.58984375
25.0,59.84765625
25.225,59.84765625
24.975,59.84765625
24.975,60.10546875
24.975,60.10546875
24.975,60.36328125
24.975,60.36328125
24.975,60.62109375
25.225,60.62109375
24.975,60.62109375
24.975,60.87890625
25.0,60.87890625
24.975,61.13671875
24.975,61.13671875
24.975,61.39453125
24.975,61.39453125
24.975,61.65234375
25.225,61.65234375
24.975,61.65234375
24.725,61.91015625
25.25,61.91015625
24.975,62.16796875
24.975,62.16796875
25.225,62.42578125
24.725,62.42578125
24.975,62.68359375
24.975,62.68359375
25.225,62.68359375
25.0,65.54296875
24.975,67.78125
24.975,67.78125
24.975,67.78125
24.975,67.78125
24.975,67.78125
24.975,67.78125
25.225,67.78125
24.975,68.0390625
24.975,68.0390625
24.975,68.296875
25.225,68.296875
24.975,68.296875
24.975,68.5546875
24.975,68.5546875
24.975,68.8125
24.975,68.8125
24.975,69.0703125
24.975,69.0703125
24.975,69.0703125
25.225,69.328125
24.975,69.328125
24.975,69.5859375
24.975,69.5859375
24.975,69.84375
24.975,69.84375
24.975,69.84375
25.0,70.1015625
24.975,70.1015625
24.975,70.359375
25.0,70.359375
24.975,70.6171875
24.975,70.6171875
25.225,70.6171875
24.975,70.875
24.975,70.875
24.975,70.875
24.975,71.1328125
24.975,71.1328125
25.225,71.390625
24.975,71.390625
24.725,71.6484375
24.975,71.6484375
24.975,71.90625
24.975,71.90625
24.975,71.90625
25.0,72.1640625
24.975,72.1640625
24.975,72.421875
24.975,72.421875
24.975,72.421875
24.975,72.6796875
25.225,72.6796875
24.975,72.9375
24.975,72.9375
24.975,73.1953125
24.975,73.1953125
24.975,73.1953125
24.975,73.453125
24.975,73.453125
24.975,73.7109375
25.225,73.7109375
24.975,73.96875
24.975,73.96875
24.975,73.96875
24.975,74.7421875
24.975,74.7421875
25.225,74.7421875
24.975,74.7421875
24.975,74.7421875
24.975,74.7421875
24.975,74.7421875
25.225,75.0
24.725,75.0
25.0,75.2578125
24.975,75.2578125
25.225,75.2578125
24.975,75.515625
24.975,75.515625
24.975,75.7734375
25.225,75.7734375
24.975,76.03125
24.725,76.03125
25.225,76.03125
24.975,76.2890625
24.975,76.2890625
24.975,76.546875
24.975,76.546875
24.975,76.8046875
25.0,76.8046875
25.225,77.0625
24.975,77.0625
24.975,77.0625
24.975,77.3203125
24.975,77.3203125
24.975,77.578125
24.975,77.578125
24.975,77.578125
25.225,77.8359375
24.975,77.8359375
24.975,78.09375
24.975,78.09375
24.975,78.09375
24.975,78.3515625
24.975,78.3515625
24.975,78.609375
24.975,78.609375
24.975,78.609375
24.975,78.8671875
25.225,78.8671875
25.225,79.125
24.725,79.125
24.975,79.3828125
24.975,79.3828125
24.725,79.3828125
24.975,79.640625
25.225,79.640625
24.975,79.8984375
24.975,79.8984375
25.225,79.8984375
24.975,80.15625
24.975,80.15625
24.975,80.4140625
24.975,80.671875
24.975,80.9296875
25.0,80.9296875
24.975,80.9296875
24.975,80.9296875
24.975,80.9296875
25.225,80.9296875
25.0,81.1875
24.975,81.1875
24.975,81.4453125
25.0,81.4453125
24.975,81.703125
24.975,81.703125
25.225,81.703125
24.975,81.9609375
25.0,81.9609375
24.975,82.21875
25.0,82.21875
24.975,82.21875
25.0,82.4765625
24.975,82.4765625
24.975,82.734375
24.975,82.734375
24.975,82.734375
24.975,82.9921875
24.975,82.9921875
24.975,83.25
24.975,83.25
24.975,83.25
24.975,83.5078125
24.975,83.5078125
24.975,83.765625
25.225,83.765625
24.975,84.0234375
24.975,84.0234375
24.975,84.0234375
25.0,84.28125
24.975,84.28125
24.975,84.5390625
25.0,84.5390625
24.975,84.5390625
24.975,84.796875
24.975,84.796875
24.975,85.0546875
24.975,85.0546875
25.225,85.3125
24.975,85.3125
24.975,85.3125
24.975,85.5703125
24.975,85.5703125
24.975,85.828125
25.225,85.828125
24.975,85.828125
24.975,86.0859375
24.975,86.0859375
24.975,86.34375
24.975,86.34375
24.975,86.859375
24.975,86.859375
24.975,86.859375
25.225,86.859375
24.975,86.859375
24.975,86.859375
24.975,87.1171875
25.0,87.1171875
24.975,87.1171875
24.975,87.375
25.25,87.375
24.975,87.6328125
24.975,87.6328125
24.975,87.890625
24.975,87.890625
24.975,87.890625
24.975,88.1484375
24.975,88.1484375
24.975,88.40625
25.225,88.40625
24.975,88.6640625
24.975,88.6640625
24.975,88.6640625
24.975,88.921875
24.975,88.921875
25.225,89.1796875
24.975,89.1796875
24.975,89.1796875
24.975,89.4375
24.975,89.4375
24.975,89.6953125
24.975,89.6953125
24.975,89.6953125
24.975,89.953125
25.225,89.953125
24.975,90.2109375
24.975,90.2109375
24.975,90.2109375
24.975,90.46875
24.975,90.46875
24.975,90.7265625
24.975,90.7265625
25.225,90.7265625
24.975,90.984375
24.975,90.984375
24.975,91.2421875
24.975,91.2421875
24.975,91.5
24.975,91.5
24.975,91.5
24.975,91.7578125
24.975,91.7578125
25.225,91.7578125
24.975,92.015625
24.975,92.015625
24.975,92.7890625
24.975,92.7890625
24.975,92.7890625
25.225,92.7890625
24.975,92.7890625
24.975,92.7890625
24.975,92.7890625
24.975,93.046875
24.975,93.046875
25.0,93.046875
24.975,93.3046875
24.975,93.3046875
25.225,93.5625
24.975,93.5625
24.975,93.8203125
25.225,93.8203125
24.975,93.8203125
24.975,94.078125
24.975,94.078125
24.975,94.3359375
24.975,94.3359375
24.975,94.3359375
24.975,94.59375
24.975,94.59375
24.975,94.59375
24.975,94.8515625
24.975,94.8515625
25.225,95.109375
24.975,95.109375
24.975,95.3671875
24.975,95.3671875
24.975,95.3671875
25.0,95.625
24.975,95.625
25.25,95.8828125
24.975,95.8828125
24.975,96.140625
24.975,96.140625
24.975,96.140625
24.975,96.3984375
24.975,96.3984375
24.975,96.65625
24.975,96.65625
25.225,96.65625
24.975,96.9140625
24.975,96.9140625
24.975,97.171875
24.975,97.171875
24.975,97.4296875
24.975,97.4296875
24.975,97.4296875
24.975,97.6875
24.975,97.6875
24.975,97.9453125
24.975,98.4609375
25.225,98.4609375
24.975,98.4609375
24.975,98.4609375
24.975,98.4609375
24.975,98.4609375
24.975,98.4609375
25.225,98.71875
24.975,98.71875
24.975,98.9765625
24.975,98.9765625
24.975,98.9765625
24.975,99.234375
24.975,99.234375
24.975,99.4921875
24.975,99.4921875
25.225,99.4921875
24.975,99.75
24.975,99.75
24.975,99.75
24.975,100.0078125
24.975,100.0078125
25.225,100.265625
24.975,100.265625
24.975,100.5234375
24.975,100.5234375
25.0,100.5234375
24.975,100.78125
24.975,100.78125
25.0,101.0390625
24.975,101.0390625
24.975,101.296875
25.225,101.296875
24.975,101.296875
24.975,101.5546875
24.975,101.5546875
25.225,101.8125
24.975,101.8125
24.975,102.0703125
24.975,102.0703125
24.975,102.0703125
24.975,102.328125
24.975,102.328125
24.975,102.328125
25.225,102.5859375
24.975,102.5859375
24.975,102.84375
24.975,102.84375
24.975,103.1015625
24.975,103.1015625
25.225,103.1015625
24.725,103.359375
25.225,103.359375
24.975,103.359375
24.975,103.6171875
24.975,104.1328125
24.975,104.1328125
24.975,104.1328125
24.975,104.1328125
24.975,104.1328125
24.975,104.1328125
24.975,104.390625
25.225,104.390625
24.975,104.6484375
24.975,104.6484375
24.975,104.6484375
25.225,104.90625
24.975,104.90625
24.975,105.1640625
24.975,105.1640625
24.975,105.1640625
24.975,105.421875
24.975,105.421875
24.975,105.6796875
25.225,105.6796875
25.0,105.6796875
24.975,105.9375
24.975,105.9375
24.975,106.1953125
24.975,106.1953125
24.975,106.1953125
24.975,106.453125
25.0,106.453125
24.975,106.7109375
25.225,106.7109375
24.975,106.7109375
24.975,106.96875
24.975,106.96875
24.975,107.2265625
24.975,107.2265625
24.975,107.484375
24.975,107.484375
24.975,107.484375
25.225,107.7421875
24.725,107.7421875
24.975,108.0
25.225,108.0
24.975,108.0
24.975,108.2578125
24.975,108.2578125
24.975,108.515625
24.975,108.515625
24.975,108.515625
24.975,108.7734375
24.975,108.7734375
25.225,109.03125
24.975,109.03125
24.975,109.03125
24.975,109.2890625
24.975,109.2890625
25.225,109.546875
24.975,110.0625
24.975,110.0625
24.975,110.0625
25.225,110.0625
24.975,110.0625
24.975,110.0625
24.975,110.0625
24.975,110.3203125
24.975,110.3203125
24.975,110.3203125
24.975,110.578125
24.975,110.578125
24.975,110.8359375
25.225,110.8359375
24.975,111.09375
24.725,111.09375
25.225,111.3515625
24.975,111.3515625
24.975,111.3515625
24.975,111.609375
25.25,111.609375
24.725,111.8671875
24.975,111.8671875
24.975,111.8671875
24.975,112.125
24.975,112.125
25.225,112.125
24.975,112.3828125
24.975,112.3828125
24.975,112.640625
25.225,112.640625
24.725,112.640625
24.975,112.8984375
25.0,112.8984375
24.975,113.15625
24.975,113.15625
25.225,113.15625
24.975,113.4140625
24.975,113.4140625
25.225,113.671875
24.725,113.671875
25.25,113.671875
24.975,113.9296875
24.725,113.9296875
24.975,113.9296875
25.225,114.1875
25.0,114.1875
24.975,114.4453125
25.0,114.4453125
24.975,114.4453125
25.225,114.703125
24.975,114.703125
24.975,114.9609375
24.975,114.9609375
24.975,115.21875
25.225,115.21875
24.975,115.21875
24.725,115.4765625
25.225,115.4765625
24.725,115.734375
24.975,116.25
25.225,116.25
24.975,116.25
24.975,116.25
24.975,116.25
24.975,116.25
24.975,116.25
24.975,116.5078125
25.225,116.5078125
25.0,116.765625
24.975,116.765625
24.975,116.765625
24.975,117.0234375
24.975,117.0234375
25.225,117.28125
24.975,117.28125
24.975,117.28125
24.975,117.5390625
24.975,117.5390625
24.975,117.796875
24.975,117.796875
24.975,117.796875
24.975,118.0546875
24.975,118.0546875
24.975,118.3125
25.225,118.3125
24.975,118.5703125
24.975,118.5703125
24.975,118.5703125
24.975,118.828125
24.975,118.828125
24.975,119.0859375
25.225,119.0859375
24.975,119.0859375
24.975,119.34375
24.975,119.34375
24.975,119.6015625
24.975,119.6015625
24.975,119.859375
24.975,119.859375
24.975,119.859375
25.225,120.1171875
24.975,120.1171875
24.975,120.375
24.975,120.375
25.0,120.375
24.975,120.6328125
24.975,120.6328125
24.975,120.890625
24.975,120.890625
24.975,120.890625
25.225,121.1484375
24.975,121.1484375
24.975,121.40625
24.975,121.40625
24.975,121.40625
24.975,121.6640625
25.225,121.6640625
24.975,121.921875
24.975,121.921875
24.975,122.6953125
24.975,122.6953125
25.225,122.6953125
24.975,122.6953125
24.975,122.6953125
24.975,122.6953125
24.975,122.6953125
24.975,122.953125
24.975,122.953125
24.975,122.953125
24.975,123.2109375
25.225,123.2109375
24.975,123.46875
24.975,123.46875
24.975,123.46875
24.975,123.7265625
24.975,123.7265625
24.975,123.984375
24.975,123.984375
24.975,123.984375
24.975,124.2421875
24.975,124.2421875
24.975,124.5
24.975,124.5
25.225,124.5
24.975,124.7578125
24.975,124.7578125
24.975,124.7578125
24.975,125.015625
24.975,125.015625
24.975,125.2734375
24.975,125.2734375
24.975,125.2734375
24.975,125.53125
24.975,125.53125
24.975,125.7890625
25.225,125.7890625
24.725,126.046875
24.975,126.046875
25.225,126.046875
24.975,126.3046875
24.975,126.3046875
24.975,126.3046875
24.975,126.5625
24.975,126.5625
24.975,126.8203125
25.0,126.8203125
24.975,126.8203125
24.975,127.078125
25.25,127.078125
24.975,127.3359375
24.975,127.3359375
24.975,127.3359375
24.975,127.59375
25.225,127.59375
24.975,127.8515625
24.975,127.8515625
24.975,128.109375
24.975,128.109375
25.225,128.109375
24.975,128.3671875
24.975,128.3671875
24.725,128.625
25.225,129.140625
24.975,129.140625
24.975,129.140625
25.0,129.140625
24.975,129.140625
25.0,129.140625
24.975,129.140625
24.975,129.3984375
24.975,129.3984375
25.225,129.3984375
24.975,129.65625
24.975,129.65625
24.975,129.9140625
24.975,129.9140625
25.225,129.9140625
24.725,130.171875
25.225,130.171875
24.975,130.171875
24.975,130.4296875
24.975,130.4296875
25.225,130.6875
24.975,130.6875
24.975,130.6875
24.975,130.9453125
24.975,130.9453125
24.975,131.203125
24.975,131.203125
24.975,131.203125
24.975,131.4609375
25.225,131.4609375
24.975,131.71875
25.0,131.71875
24.975,131.71875
24.725,131.9765625
25.25,131.9765625
24.975,131.9765625
24.975,132.234375
25.0,132.234375
24.975,132.4921875
25.0,132.4921875
24.975,132.75
25.225,132.75
24.975,132.75
24.75,133.0078125
25.225,133.0078125
24.975,133.265625
25.0,133.265625
24.975,133.265625
24.975,133.5234375
25.0,133.5234375
24.975,133.78125
25.225,133.78125
24.975,133.78125
25.0,134.0390625
24.225,134.0390625
24.975,134.296875
25.0,134.296875
25.225,134.296875
24.975,134.5546875
24.725,134.5546875
24.975,134.5546875
24.975,134.8125
25.225,134.8125
24.725,135.0703125
24.975,135.0703125
24.975,135.0703125
24.975,135.328125
25.225,135.5859375
24.975,135.84375
24.975,135.84375
24.975,135.84375
25.225,135.84375
24.725,135.84375
24.975,136.1015625
24.975,136.1015625
25.225,136.1015625
24.975,136.359375
24.975,136.359375
24.975,136.359375
24.975,136.6171875
24.975,136.6171875
24.975,136.875
24.975,136.875
25.225,136.875
24.975,137.1328125
24.975,137.1328125
24.975,137.390625
24.725,137.390625
25.0,137.390625
25.0,137.6484375
25.225,137.6484375
24.725,137.90625
24.975,137.90625
25.225,137.90625
24.975,138.1640625
24.975,138.1640625
24.975,138.421875
25.225,138.421875
24.975,138.421875
24.975,138.6796875
24.975,138.6796875
24.725,138.9375
25.225,138.9375
24.975,138.9375
24.975,139.1953125
24.975,139.1953125
24.975,139.453125
24.975,139.453125
24.975,139.453125
24.975,139.7109375
25.225,139.7109375
25.0,139.96875
24.975,139.96875
24.975,139.96875
24.975,140.2265625
24.975,140.2265625
24.975,140.484375
25.225,140.484375
24.975,140.484375
24.975,140.7421875
24.975,140.7421875
25.225,140.7421875
24.975,141.0
24.975,141.0
24.975,141.2578125
24.975,141.2578125
24.975,141.2578125
24.975,141.515625
24.975,141.515625
25.225,141.7734375
24.975,141.7734375
24.975,142.03125
24.975,142.03125
24.975,142.2890625
24.975,142.8046875
24.975,142.8046875
24.975,142.8046875
25.0,142.8046875
24.975,142.8046875
24.975,142.8046875
24.975,142.8046875
24.975,142.8046875
24.975,143.0625
24.975,143.0625
24.975,143.3203125
24.975,143.3203125
24.975,143.578125
24.975,143.578125
25.225,143.578125
24.975,143.8359375
24.975,143.8359375
24.975,144.09375
24.975,144.09375
24.975,144.3515625
24.975,144.3515625
25.0,144.609375
24.975,144.609375
24.975,144.609375
25.225,144.8671875
24.975,144.8671875
24.975,145.125
24.975,145.125
24.975,145.125
25.0,145.3828125
25.0,145.3828125
24.975,145.640625
24.975,145.640625
24.975,145.640625
24.975,145.8984375
24.975,145.8984375
24.975,146.15625
25.225,146.15625
24.975,146.4140625
24.725,146.4140625
25.225,146.4140625
24.975,146.671875
24.975,146.671875
24.975,146.9296875
24.975,146.9296875
24.975,146.9296875
25.225,147.1875
24.725,147.1875
24.975,147.4453125
25.225,147.4453125
24.975,147.703125
24.725,147.703125
25.225,147.703125
24.975,147.9609375
24.975,147.9609375
25.225,148.21875
25.0,148.21875
24.975,148.21875
25.0,148.4765625
24.975,148.4765625
24.975,148.734375
24.975,148.734375
25.225,148.734375
24.725,148.9921875
24.975,148.9921875
25.225,149.5078125
24.975,149.5078125
24.975,149.5078125
24.975,149.5078125
24.975,149.5078125
24.975,149.765625
24.975,149.765625
24.975,149.765625
24.975,150.0234375
25.225,150.0234375
24.975,150.0234375
24.975,150.28125
24.975,150.28125
24.975,150.5390625
25.0,150.5390625
25.225,150.5390625
24.975,150.796875
24.725,150.796875
25.225,151.0546875
24.975,151.0546875
24.975,151.0546875
24.975,151.3125
25.225,151.3125
24.975,151.5703125
24.975,151.5703125
24.975,151.5703125
24.975,151.828125
24.975,151.828125
24.975,151.828125
24.975,152.0859375
24.975,152.0859375
25.0,152.0859375
24.975,152.34375
24.975,152.34375
24.975,152.6015625
24.975,152.6015625
24.975,152.6015625
24.975,152.859375
24.975,152.859375
24.725,153.1171875
24.975,153.1171875
24.725,153.1171875
25.225,153.375
24.975,153.375
24.975,153.6328125
24.975,153.6328125
25.225,153.6328125
24.975,153.890625
24.975,153.890625
24.975,154.1484375
24.975,154.1484375
24.975,154.1484375
25.0,154.40625
24.975,154.40625
24.975,154.6640625
24.975,154.6640625
25.0,154.6640625
24.975,154.921875
24.975,154.921875
25.25,155.1796875
24.975,155.1796875
24.975,155.4375
24.975,155.4375
24.975,155.6953125
24.975,155.6953125
25.225,155.6953125
24.725,155.953125
25.225,155.953125
25.225,156.2109375
24.725,156.2109375
24.975,156.7265625
24.975,156.7265625
24.975,156.7265625
25.225,156.7265625
24.975,156.7265625
24.975,156.7265625
24.975,156.984375
24.975,156.984375
24.975,157.2421875
24.975,157.2421875
24.975,157.5
24.975,157.5
25.225,157.5
24.975,157.7578125
24.975,157.7578125
24.975,157.7578125
24.975,158.015625
24.975,158.015625
24.975,158.2734375
24.975,158.2734375
25.225,158.53125
24.975,158.53125
24.975,158.53125
25.225,158.7890625
24.975,158.7890625
24.975,159.046875
24.975,159.046875
24.725,159.046875
25.225,159.3046875
24.975,159.3046875
24.975,159.5625
24.975,159.5625
25.225,159.8203125
25.0,159.8203125
24.975,159.8203125
24.975,160.078125
24.975,160.078125
24.975,160.3359375
24.975,160.3359375
24.975,160.3359375
25.225,160.59375
24.975,160.59375
24.975,160.59375
24.975,160.8515625
24.975,160.8515625
24.725,161.109375
25.225,161.109375
24.975,161.109375
24.975,161.3671875
25.225,161.3671875
24.975,161.625
24.975,161.625
24.975,161.625
24.975,161.8828125
24.975,161.8828125
25.0,161.8828125
24.975,162.140625
24.975,162.140625
24.975,162.3984375
24.975,162.3984375
25.0,162.3984375
24.975,162.65625
24.975,162.65625
24.975,162.9140625
24.975,162.9140625
24.975,162.9140625
24.975,163.171875
25.0,163.171875
25.25,163.171875
24.975,163.4296875
24.975,163.4296875
25.0,163.6875
24.975,164.203125
24.975,164.203125
25.225,164.203125
24.975,164.203125
25.0,164.203125
24.975,164.203125
24.975,164.203125
24.975,164.203125
25.0,164.4609375
25.225,164.4609375
24.975,164.71875
24.975,164.71875
25.0,164.71875
24.975,164.9765625
24.975,164.9765625
24.975,164.9765625
25.0,165.234375
24.975,165.234375
24.975,165.4921875
24.975,165.4921875
25.225,165.75
24.725,165.75
25.225,165.75
24.975,165.75
24.725,166.0078125
25.225,166.0078125
24.975,166.265625
24.975,166.265625
24.975,166.265625
24.975,166.5234375
24.975,166.5234375
25.225,166.5234375
24.975,166.78125
24.975,166.78125
25.225,167.0390625
24.975,167.0390625
24.975,167.0390625
24.975,167.296875
24.975,167.296875
24.975,167.5546875
25.225,167.5546875
24.975,167.5546875
24.975,167.8125
24.725,167.8125
25.225,168.0703125
24.975,168.0703125
24.975,168.0703125
24.975,168.328125
25.0,168.328125
24.975,168.5859375
25.0,168.5859375
24.975,168.84375
24.975,168.84375
24.975,168.84375
24.975,169.1015625
24.975,169.1015625
25.225,169.359375
24.975,169.359375
24.975,169.359375
25.225,169.6171875
24.725,169.6171875
24.975,169.875
25.225,169.875
24.725,169.875
25.225,170.1328125
24.975,170.1328125
24.975,170.1328125
24.975,170.390625
24.975,170.390625
24.975,170.6484375
25.225,170.6484375
24.975,170.6484375
24.975,170.90625
24.975,170.90625
24.975,170.90625
25.225,171.1640625
24.725,171.6796875
25.225,171.6796875
24.975,171.6796875
24.975,171.6796875
25.0,171.6796875
24.975,171.6796875
24.975,171.9375
24.975,171.9375
24.975,171.9375
24.975,172.1953125
24.975,172.1953125
24.975,172.453125
24.975,172.453125
24.975,172.453125
25.225,172.7109375
24.975,172.7109375
24.975,172.96875
24.975,172.96875
24.975,172.96875
24.975,173.2265625
25.225,173.2265625
24.975,173.2265625
24.975,173.484375
25.225,173.484375
24.975,173.7421875
24.725,173.7421875
25.225,173.7421875
24.975,174.0
24.975,174.0
24.975,174.2578125
24.975,174.2578125
24.975,174.2578125
24.975,174.515625
24.975,174.515625
24.975,174.515625
24.975,174.7734375
25.25,174.7734375
25.0,175.03125
24.975,175.03125
24.975,175.03125
